X,Y,Z
41.664500000000004,80.76750000000001,2.2795
41.6745,80.75450000000001,2.2875
41.685500000000005,80.7625,2.2795
41.6895,80.76350000000001,2.2795
41.6935,80.7655,2.2795
41.6655,80.7385,2.3025
41.6745,80.7565,2.2955
41.697500000000005,80.76650000000001,2.2795
41.7265,80.76650000000001,2.2815000000000003
41.7085,80.7395,2.2965
41.703500000000005,80.75150000000001,2.3005
41.7135,80.73750000000001,2.2885
41.7265,80.7455,2.3035
41.727500000000006,80.76650000000001,2.2955
41.721500000000006,80.75550000000001,2.2965
41.7205,80.7565,2.3035
41.722500000000004,80.75750000000001,2.3025
41.719500000000004,80.76350000000001,2.3035
41.724500000000006,80.76650000000001,2.2995
41.474500000000006,80.77350000000001,2.2845
41.474500000000006,80.77350000000001,2.2865
41.477500000000006,80.77250000000001,2.2845
41.478500000000004,80.7745,2.2845
41.480500000000006,80.7715,2.2855000000000003
41.48650000000001,80.76950000000001,2.2855000000000003
41.481500000000004,80.77550000000001,2.2845
41.472500000000004,80.78250000000001,2.2855000000000003
41.4765,80.7835,2.2855000000000003
41.4855,80.77650000000001,2.2845
41.4885,80.77350000000001,2.2845
41.4985,80.76950000000001,2.2845
41.502500000000005,80.77050000000001,2.2845
41.502500000000005,80.77350000000001,2.2855000000000003
41.5005,80.7745,2.2845
41.48950000000001,80.77650000000001,2.2845
41.493500000000004,80.77850000000001,2.2845
41.4945,80.7835,2.2865
41.4975,80.77950000000001,2.2845
41.4975,80.78250000000001,2.2865
41.5015,80.7805,2.2845
41.502500000000005,80.7805,2.2865
41.480500000000006,80.78550000000001,2.2855000000000003
41.484500000000004,80.7865,2.2855000000000003
41.4825,80.79050000000001,2.2875
41.487500000000004,80.78850000000001,2.2865
41.475500000000004,80.79350000000001,2.2865
41.4765,80.7925,2.2875
41.4795,80.79450000000001,2.2865
41.48350000000001,80.79450000000001,2.2865
41.487500000000004,80.7955,2.2865
41.4885,80.78750000000001,2.2855000000000003
41.49250000000001,80.78750000000001,2.2855000000000003
41.49250000000001,80.78450000000001,2.2865
41.48950000000001,80.7895,2.2865
41.496500000000005,80.78850000000001,2.2855000000000003
41.499500000000005,80.7895,2.2855000000000003
41.5035,80.7895,2.2855000000000003
41.490500000000004,80.79650000000001,2.2865
41.4945,80.79750000000001,2.2865
41.4985,80.7985,2.2865
41.502500000000005,80.79950000000001,2.2865
41.474500000000006,80.7775,2.2895000000000003
41.4795,80.78750000000001,2.2895000000000003
41.4735,80.79150000000001,2.2915
41.4885,80.7955,2.2905
41.5105,80.77350000000001,2.2835
41.5065,80.7715,2.2845
41.511500000000005,80.77550000000001,2.2855000000000003
